title,pageid,url,category_path
sit for,8846130,https://en.wiktionary.org/wiki/sit_for,Category:English phrasal verbs
sit in,1088986,https://en.wiktionary.org/wiki/sit_in,Category:English phrasal verbs
sit in for,288923,https://en.wiktionary.org/wiki/sit_in_for,Category:English phrasal verbs
sit in on,790129,https://en.wiktionary.org/wiki/sit_in_on,Category:English phrasal verbs
sit in with,10226447,https://en.wiktionary.org/wiki/sit_in_with,Category:English phrasal verbs
sit off,10226446,https://en.wiktionary.org/wiki/sit_off,Category:English phrasal verbs
sit on,1005508,https://en.wiktionary.org/wiki/sit_on,Category:English phrasal verbs
sit on it,790225,https://en.wiktionary.org/wiki/sit_on_it,Category:English phrasal verbs
sit out,102409,https://en.wiktionary.org/wiki/sit_out,Category:English phrasal verbs
sit over,10226412,https://en.wiktionary.org/wiki/sit_over,Category:English phrasal verbs
sit through,1021078,https://en.wiktionary.org/wiki/sit_through,Category:English phrasal verbs
sit under,8985337,https://en.wiktionary.org/wiki/sit_under,Category:English phrasal verbs
sit up,67864,https://en.wiktionary.org/wiki/sit_up,Category:English phrasal verbs
sit up with,8846101,https://en.wiktionary.org/wiki/sit_up_with,Category:English phrasal verbs
sit with,9613362,https://en.wiktionary.org/wiki/sit_with,Category:English phrasal verbs
size down,6624846,https://en.wiktionary.org/wiki/size_down,Category:English phrasal verbs
size up,230702,https://en.wiktionary.org/wiki/size_up,Category:English phrasal verbs
skank up,10253924,https://en.wiktionary.org/wiki/skank_up,Category:English phrasal verbs
skate around,6825750,https://en.wiktionary.org/wiki/skate_around,Category:English phrasal verbs
skate by,6825748,https://en.wiktionary.org/wiki/skate_by,Category:English phrasal verbs
skate on,6812639,https://en.wiktionary.org/wiki/skate_on,Category:English phrasal verbs
skate over,2460288,https://en.wiktionary.org/wiki/skate_over,Category:English phrasal verbs
skeeve out,6888309,https://en.wiktionary.org/wiki/skeeve_out,Category:English phrasal verbs
skeeze out,9697540,https://en.wiktionary.org/wiki/skeeze_out,Category:English phrasal verbs
sketch out,6732224,https://en.wiktionary.org/wiki/sketch_out,Category:English phrasal verbs
skill up,9469796,https://en.wiktionary.org/wiki/skill_up,Category:English phrasal verbs
skim off,3210935,https://en.wiktionary.org/wiki/skim_off,Category:English phrasal verbs
skim through,3964637,https://en.wiktionary.org/wiki/skim_through,Category:English phrasal verbs
skin back,3174213,https://en.wiktionary.org/wiki/skin_back,Category:English phrasal verbs
skin up,63485,https://en.wiktionary.org/wiki/skin_up,Category:English phrasal verbs
skinny down,10244794,https://en.wiktionary.org/wiki/skinny_down,Category:English phrasal verbs
skinny out,10244865,https://en.wiktionary.org/wiki/skinny_out,Category:English phrasal verbs
skinny up,10244790,https://en.wiktionary.org/wiki/skinny_up,Category:English phrasal verbs
skip out,928734,https://en.wiktionary.org/wiki/skip_out,Category:English phrasal verbs
skirt around,3549679,https://en.wiktionary.org/wiki/skirt_around,Category:English phrasal verbs
skittle out,3210936,https://en.wiktionary.org/wiki/skittle_out,Category:English phrasal verbs
skive off,4584847,https://en.wiktionary.org/wiki/skive_off,Category:English phrasal verbs
skunk up,8643577,https://en.wiktionary.org/wiki/skunk_up,Category:English phrasal verbs
skurry away,10177523,https://en.wiktionary.org/wiki/skurry_away,Category:English phrasal verbs
slack off,4158541,https://en.wiktionary.org/wiki/slack_off,Category:English phrasal verbs
slack up,9473869,https://en.wiktionary.org/wiki/slack_up,Category:English phrasal verbs
slacken off,3481595,https://en.wiktionary.org/wiki/slacken_off,Category:English phrasal verbs
slag off,848950,https://en.wiktionary.org/wiki/slag_off,Category:English phrasal verbs
slam back,9512236,https://en.wiktionary.org/wiki/slam_back,Category:English phrasal verbs
slam down,10246730,https://en.wiktionary.org/wiki/slam_down,Category:English phrasal verbs
slap around,11035917,https://en.wiktionary.org/wiki/slap_around,Category:English phrasal verbs
slap down,1372434,https://en.wiktionary.org/wiki/slap_down,Category:English phrasal verbs
slap someone around,8478026,https://en.wiktionary.org/wiki/slap_someone_around,Category:English phrasal verbs
slap together,7433512,https://en.wiktionary.org/wiki/slap_together,Category:English phrasal verbs
slattern away,3749224,https://en.wiktionary.org/wiki/slattern_away,Category:English phrasal verbs
slave away,2191520,https://en.wiktionary.org/wiki/slave_away,Category:English phrasal verbs
sleep around,524719,https://en.wiktionary.org/wiki/sleep_around,Category:English phrasal verbs
sleep in,262161,https://en.wiktionary.org/wiki/sleep_in,Category:English phrasal verbs
sleep in with,10789812,https://en.wiktionary.org/wiki/sleep_in_with,Category:English phrasal verbs
sleep it out,9600852,https://en.wiktionary.org/wiki/sleep_it_out,Category:English phrasal verbs
sleep off,2460350,https://en.wiktionary.org/wiki/sleep_off,Category:English phrasal verbs
sleep on,685708,https://en.wiktionary.org/wiki/sleep_on,Category:English phrasal verbs
sleep one off,10252676,https://en.wiktionary.org/wiki/sleep_one_off,Category:English phrasal verbs
sleep out,6264114,https://en.wiktionary.org/wiki/sleep_out,Category:English phrasal verbs
sleep over,2460355,https://en.wiktionary.org/wiki/sleep_over,Category:English phrasal verbs
sleep together,197834,https://en.wiktionary.org/wiki/sleep_together,Category:English phrasal verbs
sleep with,685709,https://en.wiktionary.org/wiki/sleep_with,Category:English phrasal verbs
slice up,10230708,https://en.wiktionary.org/wiki/slice_up,Category:English phrasal verbs
slick back,807123,https://en.wiktionary.org/wiki/slick_back,Category:English phrasal verbs
slick down,6086210,https://en.wiktionary.org/wiki/slick_down,Category:English phrasal verbs
slick up,10233023,https://en.wiktionary.org/wiki/slick_up,Category:English phrasal verbs
slide off,1063498,https://en.wiktionary.org/wiki/slide_off,Category:English phrasal verbs
slim down,800671,https://en.wiktionary.org/wiki/slim_down,Category:English phrasal verbs
sling about,10237671,https://en.wiktionary.org/wiki/sling_about,Category:English phrasal verbs
sling along,10237672,https://en.wiktionary.org/wiki/sling_along,Category:English phrasal verbs
sling for,10237668,https://en.wiktionary.org/wiki/sling_for,Category:English phrasal verbs
sling in,10237669,https://en.wiktionary.org/wiki/sling_in,Category:English phrasal verbs
sling it in,10237673,https://en.wiktionary.org/wiki/sling_it_in,Category:English phrasal verbs
sling off,3771559,https://en.wiktionary.org/wiki/sling_off,Category:English phrasal verbs
sling one up,10076607,https://en.wiktionary.org/wiki/sling_one_up,Category:English phrasal verbs
sling out,10237667,https://en.wiktionary.org/wiki/sling_out,Category:English phrasal verbs
sling over,10237666,https://en.wiktionary.org/wiki/sling_over,Category:English phrasal verbs
sling to,10237670,https://en.wiktionary.org/wiki/sling_to,Category:English phrasal verbs
sling up,10233738,https://en.wiktionary.org/wiki/sling_up,Category:English phrasal verbs
slip away,1063094,https://en.wiktionary.org/wiki/slip_away,Category:English phrasal verbs
slip back,6449950,https://en.wiktionary.org/wiki/slip_back,Category:English phrasal verbs
slip by,3043077,https://en.wiktionary.org/wiki/slip_by,Category:English phrasal verbs
slip down,2749174,https://en.wiktionary.org/wiki/slip_down,Category:English phrasal verbs
slip in,2749175,https://en.wiktionary.org/wiki/slip_in,Category:English phrasal verbs
slip into,2749177,https://en.wiktionary.org/wiki/slip_into,Category:English phrasal verbs
slip it to,5091504,https://en.wiktionary.org/wiki/slip_it_to,Category:English phrasal verbs
slip off,1063493,https://en.wiktionary.org/wiki/slip_off,Category:English phrasal verbs
slip one past,5084416,https://en.wiktionary.org/wiki/slip_one_past,Category:English phrasal verbs
slip out,3099126,https://en.wiktionary.org/wiki/slip_out,Category:English phrasal verbs
slip past,11124083,https://en.wiktionary.org/wiki/slip_past,Category:English phrasal verbs
slip through,5085611,https://en.wiktionary.org/wiki/slip_through,Category:English phrasal verbs
slip under,10252253,https://en.wiktionary.org/wiki/slip_under,Category:English phrasal verbs
slip up,268068,https://en.wiktionary.org/wiki/slip_up,Category:English phrasal verbs
slob about,8783447,https://en.wiktionary.org/wiki/slob_about,Category:English phrasal verbs
slob around,8783446,https://en.wiktionary.org/wiki/slob_around,Category:English phrasal verbs
slob out,9267394,https://en.wiktionary.org/wiki/slob_out,Category:English phrasal verbs
slog away,10842260,https://en.wiktionary.org/wiki/slog_away,Category:English phrasal verbs
slop out,3771565,https://en.wiktionary.org/wiki/slop_out,Category:English phrasal verbs
slope off,1926102,https://en.wiktionary.org/wiki/slope_off,Category:English phrasal verbs
slot in,2718324,https://en.wiktionary.org/wiki/slot_in,Category:English phrasal verbs
slough off,10591069,https://en.wiktionary.org/wiki/slough_off,Category:English phrasal verbs
slow down,277136,https://en.wiktionary.org/wiki/slow_down,Category:English phrasal verbs
slow in,3450289,https://en.wiktionary.org/wiki/slow_in,Category:English phrasal verbs
slow off,10244856,https://en.wiktionary.org/wiki/slow_off,Category:English phrasal verbs
slow out,3450290,https://en.wiktionary.org/wiki/slow_out,Category:English phrasal verbs
slow up,953445,https://en.wiktionary.org/wiki/slow_up,Category:English phrasal verbs
sludge out,6301196,https://en.wiktionary.org/wiki/sludge_out,Category:English phrasal verbs
slug away,3160776,https://en.wiktionary.org/wiki/slug_away,Category:English phrasal verbs
slug it out,3864781,https://en.wiktionary.org/wiki/slug_it_out,Category:English phrasal verbs
slug out,10239869,https://en.wiktionary.org/wiki/slug_out,Category:English phrasal verbs
sluice out,9473893,https://en.wiktionary.org/wiki/sluice_out,Category:English phrasal verbs
slump down,9650928,https://en.wiktionary.org/wiki/slump_down,Category:English phrasal verbs
slur over,3934811,https://en.wiktionary.org/wiki/slur_over,Category:English phrasal verbs
slurp up,10916829,https://en.wiktionary.org/wiki/slurp_up,Category:English phrasal verbs
slush up,6515041,https://en.wiktionary.org/wiki/slush_up,Category:English phrasal verbs
slut it up,5965128,https://en.wiktionary.org/wiki/slut_it_up,Category:English phrasal verbs
smack around,6942842,https://en.wiktionary.org/wiki/smack_around,Category:English phrasal verbs
smack down,5088604,https://en.wiktionary.org/wiki/smack_down,Category:English phrasal verbs
smack out,6827775,https://en.wiktionary.org/wiki/smack_out,Category:English phrasal verbs
smack up,1597037,https://en.wiktionary.org/wiki/smack_up,Category:English phrasal verbs
smart off,825037,https://en.wiktionary.org/wiki/smart_off,Category:English phrasal verbs
smarten up,515046,https://en.wiktionary.org/wiki/smarten_up,Category:English phrasal verbs
smash down,2756027,https://en.wiktionary.org/wiki/smash_down,Category:English phrasal verbs
smash up,1987527,https://en.wiktionary.org/wiki/smash_up,Category:English phrasal verbs
smell out,6451913,https://en.wiktionary.org/wiki/smell_out,Category:English phrasal verbs
smell up,1987521,https://en.wiktionary.org/wiki/smell_up,Category:English phrasal verbs
smoke around,7448407,https://en.wiktionary.org/wiki/smoke_around,Category:English phrasal verbs
smoke out,1987520,https://en.wiktionary.org/wiki/smoke_out,Category:English phrasal verbs
smoke up,1983012,https://en.wiktionary.org/wiki/smoke_up,Category:English phrasal verbs
smooth away,10062595,https://en.wiktionary.org/wiki/smooth_away,Category:English phrasal verbs
smooth down,3152606,https://en.wiktionary.org/wiki/smooth_down,Category:English phrasal verbs
smooth out,3130963,https://en.wiktionary.org/wiki/smooth_out,Category:English phrasal verbs
smooth over,3772521,https://en.wiktionary.org/wiki/smooth_over,Category:English phrasal verbs
smooth up,10062594,https://en.wiktionary.org/wiki/smooth_up,Category:English phrasal verbs
smuggle past,5088530,https://en.wiktionary.org/wiki/smuggle_past,Category:English phrasal verbs
snack down on,1087792,https://en.wiktionary.org/wiki/snack_down_on,Category:English phrasal verbs
snaffle up,2757638,https://en.wiktionary.org/wiki/snaffle_up,Category:English phrasal verbs
snake out,10233024,https://en.wiktionary.org/wiki/snake_out,Category:English phrasal verbs
snake up,10939666,https://en.wiktionary.org/wiki/snake_up,Category:English phrasal verbs
snap in,1176401,https://en.wiktionary.org/wiki/snap_in,Category:English phrasal verbs
snap it up,3104660,https://en.wiktionary.org/wiki/snap_it_up,Category:English phrasal verbs
snap out of,1062904,https://en.wiktionary.org/wiki/snap_out_of,Category:English phrasal verbs
snap to,10166527,https://en.wiktionary.org/wiki/snap_to,Category:English phrasal verbs
snap up,1062422,https://en.wiktionary.org/wiki/snap_up,Category:English phrasal verbs
snarl up,2757633,https://en.wiktionary.org/wiki/snarl_up,Category:English phrasal verbs
snazz up,1409960,https://en.wiktionary.org/wiki/snazz_up,Category:English phrasal verbs
sneak around,10252112,https://en.wiktionary.org/wiki/sneak_around,Category:English phrasal verbs
sneak in,1063065,https://en.wiktionary.org/wiki/sneak_in,Category:English phrasal verbs
sneak out,10560300,https://en.wiktionary.org/wiki/sneak_out,Category:English phrasal verbs
sneak past,5083235,https://en.wiktionary.org/wiki/sneak_past,Category:English phrasal verbs
sneak up,1063036,https://en.wiktionary.org/wiki/sneak_up,Category:English phrasal verbs
sneck up,4351339,https://en.wiktionary.org/wiki/sneck_up,Category:English phrasal verbs
